Episode,Score,Average_Score,Loss,Steps,Time,Epsilon
82,-41.9815261419385,-118.32131614815147,7.235707440770659,133,1.7612988000000058,0.6629680834613705
83,-155.50943505751678,-118.7693657735655,6.397552140553793,120,1.591214100000002,0.6596532430440636
84,-126.61826858451155,-118.86280509274344,4.651597581165177,70,0.9533744999999954,0.6563549768288433
85,-83.82776167521538,-118.45062811136074,5.519775504103074,78,1.0495389000000017,0.653073201944699
86,-64.44033541080961,-117.82260145205201,4.666749260881367,136,1.7962841000000083,0.6498078359349755
87,-114.49272169020016,-117.78432697203071,4.7127567351333735,127,1.7035453000000018,0.6465587967553006
88,-69.467292893087,-117.23526976658817,6.366498113293009,97,1.2818114000000094,0.6433260027715241
89,-57.752961523135895,-116.56692922452692,6.4475001397362925,114,1.5349362999999983,0.6401093727576664
90,30.15971041029249,-114.93663322858447,7.239955626112042,165,2.170717499999995,0.6369088258938781
91,-97.02982029183329,-114.73985506444434,7.093817997782949,126,1.6615618000000012,0.6337242817644086
92,-39.07194336319195,-113.91737776334377,5.293456969797149,129,1.7016401000000059,0.6305556603555866
93,-80.81364375312705,-113.56142363420165,5.027982055127215,147,1.9693514999999877,0.6274028820538087
94,-68.00090246964263,-113.076737238834,5.83082718010302,135,1.8004708999999934,0.6242658676435396
95,-34.546753858023095,-112.25010583482546,5.801933873669211,166,2.1838730999999996,0.6211445383053219
96,-132.98205745516773,-112.46606366420404,4.6778062342014985,113,1.5226837999999816,0.6180388156137953
97,-32.550848110196256,-111.64219546261634,6.040395391313997,73,0.9626935000000003,0.6149486215357263
98,-65.5557672448338,-111.17192578692467,5.892153823259965,103,1.3712200000000223,0.6118738784280476
99,-90.48881659475543,-110.9630054920543,5.383877770640911,156,2.0686351999999886,0.6088145090359074
100,-66.39849679636896,-110.51736040509745,6.105299533968386,115,1.518554899999998,0.6057704364907278
101,-70.45291583483956,-110.65168241582765,5.456139877438545,136,1.8325876999999764,0.6027415843082742
102,-8.559102219166391,-108.31338764516462,5.458095694634508,188,2.500150700000006,0.5997278763867329
103,11.527813709609376,-107.1730370687846,5.456423192376822,142,1.9140352999999948,0.5967292370047992
104,-29.348891342615715,-106.53092965745851,6.428718789119941,173,2.3275758000000053,0.5937455908197752
105,-109.36866426259125,-106.52007068930894,5.427750411014708,126,1.7014390999999875,0.5907768628656763
106,-50.22590447399525,-105.69129232251498,3.2225661910560035,73,0.9870782000000133,0.5878229785513479
107,-113.74581285981404,-103.57065893296664,3.8689817014751555,158,2.1232750000000067,0.5848838636585911
108,-54.06074401404079,-102.416203809046,5.050736823181311,120,1.6177056999999877,0.5819594443402982
109,-15.587365309802365,-100.61666572536687,4.746108727847657,164,2.200731200000007,0.5790496471185967
110,-52.54262305053544,-98.78535241072132,4.892983495881877,194,2.6628589999999974,0.5761543988830038
111,1.38072434769947,-97.30804507371526,3.7778959534066248,187,2.7219664000000137,0.5732736268885887
112,-107.97126781096559,-96.58806866897247,4.209743662043051,110,1.4874826999999868,0.5704072587541458
113,-93.96049600903565,-96.60206723109027,4.316517533349597,121,1.6487647999999808,0.567555222460375
114,-48.317255796762794,-93.67693144075734,4.474446509457842,79,1.0768386999999962,0.5647174463480732
115,-33.47699928296238,-93.68363093629472,4.801690666625897,144,1.982147900000001,0.5618938591163328
116,-108.02270222590256,-93.32652488843485,4.5502298745416825,155,2.1045596999999816,0.5590843898207511
117,-52.76151236289314,-92.04094312389088,4.938626906834543,128,1.7386593999999889,0.5562889678716474
118,-62.41424606000909,-90.14738601961758,3.041892966876427,72,1.0209897000000012,0.5535075230322891
119,84.7785971415771,-88.08598187524532,4.783430791020393,1000,13.914652399999994,0.5507399854171277
120,-76.03214297705412,-87.6172724143738,3.777707400567391,136,1.9120640999999807,0.547986285490042
121,-70.44182978323911,-85.52120263384231,3.8453253529527607,204,2.800278800000001,0.5452463540625918
122,-31.00786417577983,-84.32634161039795,3.908754517433002,197,2.7244210000000066,0.5425201222922789
123,-164.2819964471572,-85.53715336144087,4.652585929548237,142,1.9463790000000074,0.5398075216808175
124,-31.114781496461134,-82.970906678258,3.4364678659171704,107,1.4955056999999954,0.5371084840724134
125,-41.58744381362803,-82.81796857352168,4.468854264779524,165,2.266065900000001,0.5344229416520513
126,-60.988229078541806,-80.8720539224993,4.062360465018586,176,2.4172254000000066,0.531750826943791
127,-73.03663251208403,-80.55277276766208,5.474951058828911,147,2.0314683999999943,0.5290920728090721
128,-28.885360292256763,-79.15115010888454,4.6340491990408585,124,1.7634376000000032,0.5264466124450268
129,34.71977817350336,-78.00564068511444,4.457056970046117,325,4.613410799999997,0.5238143793828016
130,-43.78714843534813,-76.70646531650759,4.06599968825287,233,3.2095423000000096,0.5211953074858876
131,-73.76131737695749,-76.16695197714829,3.657516136324617,169,2.334848800000003,0.5185893309484582
132,-62.070441039826925,-75.60654906991162,3.7255044848804015,166,2.298372999999998,0.5159963842937159
133,-108.57305545760983,-76.09499248289849,3.9870892696910434,117,1.6553567999999927,0.5134164023722473
134,-45.656285017544626,-75.79689887164727,3.82456627054305,158,2.170029999999997,0.510849320360386
135,-68.4118803044853,-75.01879516729961,2.8917901573272853,130,1.9724606000000051,0.5082950737585841
136,-77.21841001969202,-74.06496101989015,3.4366523638934825,289,4.06598870000002,0.5057535983897912
137,-314.8134571824415,-76.97122847935155,3.7503384313395407,241,3.810292899999979,0.5032248303978422
138,-96.61174284247805,-78.09718986974151,3.798257168687758,122,2.0579905000000167,0.500708706245853
139,-1.864543065413713,-77.07673879342774,4.405577352372083,165,2.2119308999999987,0.4982051627146237
140,-14.34533792132828,-76.37994906836923,4.456324342013784,173,3.0518168000000117,0.49571413690105054
141,-72.571048922871,-76.17771189004378,3.087127550260017,152,2.0730957000000103,0.4932355662165453
142,-53.74645702386712,-75.3415763139521,4.567149190454308,218,3.4160663000000113,0.4907693883854626
143,-490.5175466195005,-79.59273611906956,3.6002745170284203,324,4.958852300000018,0.4883155414435353
144,-100.50182675444947,-79.24522581112191,5.0870005484826555,167,2.284953999999999,0.4858739637363176
145,-74.88197909601313,-78.98733874827764,3.7686677519002076,324,4.795268799999974,0.483444593917636
146,-75.44797669625328,-76.29223863353687,4.182432127819545,138,2.116935499999954,0.4810273709480478
147,-44.18193077429703,-75.9992505674514,4.477734409548618,108,1.5320259999999735,0.47862223409330756
148,-32.61922690437635,-75.51273499432322,3.0196551430163923,194,2.839985899999988,0.47622912292284103
149,-343.8261474356008,-78.35616083945123,3.3056894936907057,559,7.9583696999999916,0.4738479773082268
150,-255.84272212013454,-80.24086567694721,4.399966522889877,277,3.9223908000000165,0.47147873742168567
151,-320.0783570298345,-83.4651063313018,3.742367459795414,390,5.563621500000011,0.46912134373457726
152,-73.4118199378089,-83.64917840498298,3.533724593895453,243,3.4000771999999984,0.46677573701590436
153,-183.51655347464558,-84.8936965894131,4.538617570966971,305,4.691693100000009,0.46444185833082485
154,-156.78138404739403,-84.90521892726402,3.6060913674218553,284,4.372658800000011,0.46211964903917074
155,-171.83959317152696,-85.56620960302763,3.751425158342018,272,3.908853499999964,0.4598090507939749
156,-224.19085336317568,-86.87414009206199,3.5699474912881852,350,5.751860099999988,0.457510005540005
157,-240.52911406145108,-88.02487511404914,3.815525158063993,621,9.346788400000037,0.45522245551230495
158,-219.67428745416646,-90.370439817677,3.2248678582906725,250,3.721648000000016,0.4529463432347434
159,-17.829806823917238,-89.97327253468774,3.980598264198372,138,1.9427213999999822,0.4506816115185697
160,-56.62897895592798,-88.92699355541386,3.5848091506041015,195,2.746841199999949,0.4484282034609769
161,19.002193624785278,-87.54600205306404,3.9178319739132395,205,2.951502000000005,0.446186062443672
162,-78.14523184006978,-87.44507628987405,3.571077800558475,501,6.721929099999954,0.4439551321314536
163,-137.8877915575743,-87.24849041238575,3.180256319857539,426,6.339831599999968,0.4417353564707963
164,-212.55252757761943,-89.252417983135,3.883884055230577,295,4.326292200000012,0.43952667968844233
165,-258.04165465633685,-90.33523209614916,3.543406904901865,772,11.671881999999982,0.43732904629000013
166,-110.09942482765373,-90.61703330981084,3.2220264093577864,1000,14.206310400000007,0.4351424010585501
167,-108.72811373304303,-90.72246416885632,2.537179773200804,268,3.8721528000000376,0.43296668905325736
168,-42.80051965911382,-90.54217473964881,3.404486031941721,428,6.390124700000001,0.43080185560799106
169,41.028486137707006,-89.49591457413048,2.8101149073825993,271,4.073069299999986,0.4286478463299511
170,-22.509000893607634,-89.2031927303149,2.580511497723502,172,2.4564364999999952,0.42650460709830135
171,-21.517866215549617,-88.44138467903355,4.089276594266427,226,3.1587066000000164,0.42437208406280985
172,-45.42752855672667,-88.11817607406454,3.825570358379373,206,2.7993415000000255,0.4222502236424958
173,-113.68242589697427,-88.51783993752365,3.1055926615297795,1000,13.913719999999955,0.42013897252428334
174,-57.6566957152702,-88.18203795779891,3.3882070784568787,1000,13.406698799999958,0.4180382776616619
175,-19.80825155131585,-87.15514933503049,3.474246919681044,170,2.5381406000000197,0.4159480862733536
176,-15.585056507283568,-86.52178760429238,3.0740400259644285,303,4.035542100000043,0.41386834584198684
177,-82.9795853399494,-86.67609480633655,2.966284887620766,442,6.321493299999986,0.4117990041127769
178,-98.83445013048349,-86.08512696663065,3.7022498236000536,1000,13.430038299999978,0.40974000909221303
179,-15.563178443272847,-85.32589463297934,2.8376288947546877,391,5.429326600000024,0.40769130904675194
180,-102.59713393820037,-85.32524513808798,3.121907869155909,461,6.346983399999999,0.40565285250151817
181,-57.64811311754907,-85.04920612348447,3.045533131569624,1000,14.20160119999997,0.4036245882390106
182,-56.36996782285421,-85.19309054029364,3.1037380093111184,530,7.559875599999998,0.4016064652978155
183,-24.78879542212789,-83.88588414393975,2.9202560869822825,133,1.7847916000000055,0.3995984329713264
184,-122.98916898408815,-83.84959314793551,2.7492629237655724,367,5.108340100000021,0.3976004408064698
185,-66.0694448014192,-83.67200997919754,3.221132966890639,408,6.186387700000012,0.39561243860243744
186,-41.04523681851856,-83.43805899327461,3.267273470448951,96,1.5676930000000198,0.3936343764094253
187,-54.42919096224384,-82.83742368599505,3.1745778217630565,265,3.5995181000000116,0.39166620452737816
188,20.11191864563088,-81.94163157060788,3.549834025217526,268,3.7368055999999683,0.3897078735047413
189,-300.0705119189483,-84.364807074566,3.183703100105451,797,12.846483700000022,0.3877593341372176
190,-205.978263585424,-86.72618681452317,3.5458730562797176,679,11.980430899999988,0.3858205374665315
191,-51.69444897661337,-86.27283310137098,2.841464459664163,257,3.934336700000017,0.38389143477919885
192,-23.687818933580587,-86.11899185707485,3.5949783652059493,279,4.986835799999994,0.3819719776053028
193,21.47543266066907,-85.09610109293689,3.6382592256404154,121,2.426466600000026,0.3800621177172763
194,-141.18712878930285,-85.82796335613351,3.6278215249379477,141,2.4334265999999616,0.37816180712868996
195,-210.048590229158,-87.58298171984487,3.2408116004305714,473,7.340633300000036,0.37627099809304654
196,-10.4119736751001,-86.35728088204418,3.4511473657060487,263,3.8138547000000926,0.3743896431025813
197,-257.74108704187233,-88.60918327136092,3.2146694230659825,383,5.242345099999966,0.37251769488706843
198,-50.87262392345409,-88.46235183814716,2.974034412562847,1000,15.251661600000034,0.3706551064126331
199,13.27076143146897,-87.42475605788489,3.215458381737842,244,3.453568799999971,0.36880183088056995
200,15.66026191301512,-86.60416847079105,4.428680397628799,127,2.0965704999999843,0.3669578217261671
201,-97.3015651534735,-86.87265496397738,3.7817098414599895,1000,15.40926259999992,0.36512303261753626
202,16.16110019093361,-86.62545293987638,3.476285689124247,164,2.634856099999979,0.3632974174544486
203,-49.883033044525476,-87.23956140741774,3.3205051033496855,1000,14.52849900000001,0.3614809303671764
204,-42.708768339440496,-87.37316017738598,3.3279079004228116,1000,14.61704240000006,0.3596735257153405
205,-44.40964535578217,-86.72356998831789,3.449154688358307,1000,13.923227199999928,0.3578751580867638
206,-39.40047643726888,-86.61531570795063,3.761649735678326,550,7.923160100000018,0.35608578229633
207,-152.11084514005108,-86.998966030753,3.7589670055689504,804,11.643283099999962,0.3543053533848483
208,2.668734181971672,-86.43167124879287,2.844127124796311,144,2.133926699999961,0.35253382661792404
209,-71.68078511008392,-86.99260544679568,3.4609105069354835,498,7.2777426000000105,0.3507711574848344
210,28.252757716514594,-86.18465163912519,2.742763890326023,160,2.413485299999934,0.34901730169741024
211,9.727320252484958,-86.10118568007734,3.8603498238912772,142,2.037931800000024,0.3472722151889232
212,-58.62901218770007,-85.6077631238447,3.238384880274534,1000,14.14261549999992,0.3455358541129786
213,-69.03208256245469,-85.3584789893789,3.299321588048492,603,8.852961800000003,0.3438081748424137
214,22.80057370621374,-84.64730069434913,3.504811013331179,122,1.7767361999999594,0.3420891339682016
215,-16.55031082162518,-84.47803380973575,3.284889297693968,1000,14.62645550000002,0.3403786882983606
216,-47.50620235352166,-83.87286881101193,3.3940658750534056,1000,14.32591089999994,0.3386767948568688
217,-74.01214493103652,-84.08537513669336,3.2231437494852675,341,5.010844099999986,0.33698341088258443
218,40.013046953047265,-83.06110220656281,3.436654824256897,1000,14.094434699999965,0.3352984938281715
219,-64.30652182893539,-84.55195339626795,3.2721236304342747,1000,14.662436800000023,0.33362200135903064
220,-41.832231679227796,-84.20995428328966,3.2678923672437667,1000,14.671434599999998,0.33195389135223546
221,5.513547770800329,-83.45040050774925,3.5726031804994003,236,3.4262036999999737,0.3302941218954743
222,-49.32543385053974,-83.63357620449686,3.1712819215357304,1000,16.59640139999999,0.32864265128599696
223,-155.6069863361986,-83.54682610338729,3.3619187752297086,731,12.341785800000025,0.326999438029567
224,19.97749660854288,-83.03590332233723,3.2285405653229087,233,3.6427799999999024,0.3253644408394192
225,-138.57371364533628,-84.0057660206543,3.311466435052784,996,14.682057799999939,0.3237376186352221
226,-31.647093544883916,-83.71235466531775,3.347335676163435,1000,15.117479799999956,0.322118930542046
227,-42.932331715942865,-83.41131165735632,3.2932458187062896,248,3.6028735999999526,0.32050833588933575
228,-37.73728949718557,-83.4998309494056,2.693265710250441,83,1.2049412999999731,0.31890579420988907
229,-202.101711238584,-85.86804584352647,3.3139147549356003,932,13.773894200000086,0.3173112652388396
230,46.046918680567615,-84.96970517236733,3.5181362606585025,1000,15.071672300000046,0.3157247089126454
231,35.65106317944006,-83.87558136680333,4.0221463904778165,150,2.165520700000002,0.3141460853680822
232,-23.453352678301883,-83.48941048318808,3.4635148967802523,1000,14.630331599999977,0.3125753549412418
233,56.88251488956389,-81.83485477971634,3.2901135116517546,1000,14.94783469999993,0.31101247816653554
234,76.15042028117942,-80.61678772672911,3.5445919574797156,1000,13.828884799999969,0.30945741577570285
235,-13.337499718727173,-80.06604392087154,3.3106871768534183,1000,14.051891899999987,0.3079101286968243
236,-44.462239226275656,-79.73848221293737,3.376239613354206,1000,14.154844499999967,0.3063705780533402
237,-10.835369513158524,-76.69870133624454,3.1308856294751166,1000,14.573099100000036,0.30483872516307353
238,44.876539681352625,-75.28381851100625,3.7394430650770665,1000,14.537832999999978,0.3033145315372582
239,-9.354006735679464,-75.3587131477089,3.794839682936668,1000,14.793370299999992,0.3017979588795719
240,-71.52324474286117,-75.93049221592423,3.4037231545448305,1000,15.322163499999988,0.30028896908517405
241,-14.641451793933332,-75.35119624463486,3.38941503405571,1000,15.883608399999957,0.2987875242397482
242,-77.80137820530898,-75.59174545644927,3.643904540389776,1000,17.772678699999915,0.29729358661854943
243,-77.12074728075206,-71.45777746306179,3.4275947794616224,1000,16.2860826000001,0.29580711868545667
244,-35.39671875730914,-70.80672638309038,3.310694247275591,1000,14.72293290000016,0.2943280830920294
245,-12.967462686834715,-70.18758121899859,3.316487739712,1000,14.674771499999906,0.29285644267656924
246,-47.875384178700756,-69.91185529382307,3.3102070136666297,1000,16.207447600000023,0.2913921604631864
247,-23.428999445293513,-69.70432598053304,3.6363830182254313,1000,16.040515800000094,0.28993519966087045
248,-81.77605924890923,-70.19589430397838,3.324852090716362,1000,17.10964409999997,0.2884855236625661
249,-131.4481831892053,-68.07211466151442,3.4146430648876183,579,9.671565299999884,0.28704309604425327
250,-62.837039501107874,-66.14205783532415,3.140652853081811,106,1.6932091000001037,0.285607880564032
251,26.454402986876357,-62.67673023515704,3.693319448053837,1000,16.020679599999994,0.28417984116121187
252,-31.582558311093997,-62.258437618889886,3.440027478963137,1000,17.227609699999903,0.2827589419554058
253,-72.35047572978215,-61.14677684144125,3.6522541351914404,1000,16.222884699999895,0.28134514724562876
254,-32.96266473709881,-59.9085896483383,3.2709429573714734,1000,16.056787199999917,0.2799384215094006
255,-38.67830473738876,-58.57697676399692,3.453061487227678,1000,16.239651100000174,0.27853872940185365
256,91.75906197505783,-55.41747761061459,3.356099927216768,1000,16.393745200000012,0.27714603575484437
257,-104.60450163442168,-54.05823148634428,3.0532736208736897,1000,16.860469599999988,0.2757603055760701
258,-45.077084512703955,-52.31225945692966,3.1899080490171907,1000,16.359123199999885,0.2743815040481898
259,26.22865917366856,-51.871674796953805,3.550753374248743,200,3.3068580999999995,0.2730095965279488
260,212.88063688282517,-49.176578638566276,3.1303506758639483,615,10.113910300000043,0.27164454854530906
261,-54.92400584536063,-49.915840633267734,3.5079570959508417,1000,16.940649399999984,0.2702863258025825
262,-50.921025043839016,-49.64359856530544,3.1617536150217056,1000,17.14318879999996,0.2689348941735696
263,-69.03094552386058,-48.955030104968294,3.2318310486078263,1000,17.733820200000082,0.26759021970270175
264,5.509863117742738,-46.774406198014674,3.8053456517457964,1000,17.630802399999993,0.2662522686041882
265,8.311665349751436,-44.110872997953784,3.48064111956954,1000,17.585589700000128,0.2649210072611673
266,-234.25077390100915,-45.352386488687344,3.139652530929094,930,16.35985289999985,0.26359640222486147
267,-31.813009008301364,-44.58323544143993,3.321217553621089,216,3.8875011999998605,0.26227842021373715
268,56.96034402709178,-43.58562680457787,3.144914203286171,1000,17.626151599999957,0.2609670281126685
269,-8.89980043442247,-44.08490967029917,3.2665653111636637,1000,17.729042500000105,0.25966219297210513
270,-26.569052589030555,-44.1255101872534,3.3246390704512594,1000,17.685472899999922,0.2583638820072446
271,49.85004061816075,-43.41183111891628,3.1186405254900453,1000,19.89501640000003,0.2570720625972084
272,-4.969657933894231,-43.00725241268797,3.1635562480390074,1000,20.567304700000022,0.25578670228422234
273,-19.133163890549255,-42.061759792623725,2.7114875305478816,321,6.0680247999998755,0.25450776877280124
274,-31.79707755755834,-41.8031636110466,3.473585488021374,1000,20.419552300000078,0.2532352299289372
275,-13.987894953386672,-41.744960045067316,3.3706015335476915,138,2.7147843000000194,0.2519690537792925
276,41.05224118272292,-41.17858706816725,3.6126258420944213,1000,17.987079500000164,0.2507092085103961
277,-13.700627678265054,-40.4857974915504,3.25209770232439,1000,18.093172800000048,0.2494556624678441
278,-36.47691151846808,-39.86222210543025,3.6112012080848217,1000,18.109282699999994,0.24820838415550486
279,-51.43872357104324,-40.22097755670795,3.118054986457678,521,9.470717899999954,0.24696734223472733
280,-28.945953328835348,-39.484465750614305,3.6393046344816686,1000,18.374027599999863,0.2457325055235537
281,-118.98203748648945,-40.09780499430371,3.144063667348913,555,10.02829470000006,0.24450384299593592
282,-444.4341097374198,-43.978446413449355,3.4301990039126817,860,15.300890400000071,0.24328132378095624
283,21.2878368188597,-43.517680091039495,3.572113907843828,1000,18.1692058000001,0.24206491716205145
284,-9.760091865979893,-42.385389319858405,3.762863653600216,1000,18.16591500000004,0.2408545925762412
285,-7.248943828616778,-41.797184310130376,3.543232101291418,1000,18.07996590000016,0.23965031961336
286,-320.70955527148135,-44.59382749466002,4.149910710485918,224,3.997067300000026,0.2384520680152932
287,-36.247606769555986,-44.412011652733135,3.3228989434838296,1000,17.373420200000055,0.23725980767521673
288,-65.19012798704486,-45.26503211905987,3.336902167860085,246,4.339096100000006,0.23607350863684065
289,-31.52632898985132,-42.57959028976891,3.7855591406524183,1000,22.403646199999912,0.23489314109365644
290,-8.493748434383523,-40.604745138258515,3.112651201725006,1000,17.352088000000094,0.23371867538818816
291,25.9411656449887,-39.82838899204249,2.850738540521035,130,2.364671600000065,0.23255008201124722
292,-46.62326226496659,-40.05774342535635,3.3319278698563575,1000,16.585469099999955,0.231387331601191
