Episode,Score,Average_Score,Loss,Steps,Time,Epsilon
125,-50.56924228398316,-83.79670500842315,6.206165109932423,1000,13.858303500000034,0.2847077732731954
126,-90.95398280081912,-83.8083151293844,6.36514561966153,163,2.3343097000000057,0.28186069554046345
127,-9.471498094278544,-83.12938481543537,5.359819673448801,1000,13.48190210000007,0.2790420885850588
128,7.00774156351788,-80.92107488210436,5.122621233701706,1000,13.581996199999935,0.2762516676992082
129,-14.899545128320769,-79.01124592971473,6.239274872660637,1000,13.710337200000026,0.27348915102221616
130,-27.803215648259627,-77.59647011668382,5.336264331668615,1000,13.67467099999999,0.270754259511994
131,-17.14002956172399,-75.89657936911235,5.315694250464439,1000,13.6484418,0.26804671691687404
132,-237.22098512430108,-77.64894757776,5.152315452413739,212,2.915656600000034,0.2653662497477053
133,22.348856257524265,-76.30770142341751,5.190546623975038,1000,13.784926100000007,0.2627125872502282
134,-48.337569298397106,-76.0279027536343,4.90253884857893,1000,13.702542999999991,0.2600854613777259
135,-59.52175322526537,-76.41154639481361,5.659869979500771,1000,13.765712099999973,0.2574846067639487
136,22.872420591967433,-75.45384887993778,5.8431988724172115,1000,13.67894190000004,0.2549097606963092
137,-17.315136884773153,-75.21700006441364,5.802061237933197,429,5.9021368999999595,0.2523606630893461
138,-106.4579878259559,-75.45861187381988,5.8824789935648445,1000,13.787616400000047,0.24983705645845267
139,17.359073384713497,-74.89247621313557,4.829553402592783,223,3.0755589000000327,0.24733868589386815
140,-20.785696441711718,-75.04124675767069,6.069449823439121,1000,13.777397500000006,0.24486529903492946
141,5.456566763738799,-74.23591086025232,5.3055955122113225,1000,13.779039399999988,0.24241664604458016
142,-63.550976108991236,-72.86472735109079,5.378603372545469,294,4.095109500000035,0.23999247958413436
143,-155.6378356912334,-74.29689386385402,5.845964094293088,411,5.6647422999999435,0.23759255478829303
144,-16.320975558458308,-74.33924433543919,5.633080974310636,1000,13.848801099999946,0.2352166292404101
145,7.651078911967457,-73.31204930467848,5.105909443199635,1000,13.964946299999951,0.232864462948006
146,-266.76269870397357,-74.83356637154645,5.132931330270468,861,12.02113769999994,0.23053581831852593
147,-59.53978237549181,-74.69565140451243,4.896807973980904,150,2.0933403000000226,0.22823046013534068
148,-10.758265061151207,-74.06512633204092,5.163915523171425,1000,13.908082600000057,0.22594815553398728
149,-96.624747075876,-75.16476494625712,5.150097460240126,1000,14.326864200000045,0.22368867397864742
150,-229.29687964896775,-77.50520712134508,5.187057542873444,493,7.13142019999998,0.22145178723886094
151,121.286354951502,-75.6301310499179,5.803318692253243,805,11.38398410000002,0.21923726936647234
152,-12.956154388619133,-75.11966973395153,5.54948304092884,1000,14.185372800000096,0.2170448966728076
153,34.95604822140329,-74.90397607770555,4.084435841947794,1000,14.289236599999981,0.21487444770607952
154,3.4866779703874364,-74.27532698377901,4.935101837933064,1000,14.260618199999954,0.21272570322901874
155,11.085725297027246,-73.37637747591553,4.666362175583839,1000,14.300435200000038,0.21059844619672854
156,-42.70587651726882,-73.48525422451549,4.853130182092504,129,1.877720599999975,0.20849246173476127
157,72.85806622892831,-72.32404783083993,4.175524610310793,1000,14.483142199999975,0.20640753711741366
158,179.44225041678544,-70.42179708069655,4.903355986509524,852,12.219852799999899,0.20434346174623952
159,-28.238403860517597,-70.40456252401333,4.875446875602007,1000,14.65876860000003,0.20230002712877712
160,37.081395659842926,-69.85525978773966,4.513434049218893,1000,14.710083199999985,0.20027702685748935
161,83.06216144476892,-69.51360731837676,4.659876773029565,1000,14.620124300000043,0.19827425658891445
162,21.01953451403175,-69.17977561511012,4.281475107729435,1000,14.643426399999953,0.1962915140230253
163,49.57933658336112,-67.35557171265734,4.14045147100091,1000,14.766541800000027,0.19432859888279505
164,36.176259766095114,-63.856049722677156,4.771780311465263,1000,14.620158800000013,0.1923853128939671
165,182.926853866642,-61.764697787805126,4.5389879852865,629,9.219088100000022,0.19046145976502743
166,233.10326132719985,-59.23445625332308,5.085994167051251,599,8.797940199999971,0.18855684516737714
167,-37.79333943679176,-59.22463738928725,5.1319579791128636,1000,14.792899000000034,0.18667127671570335
168,19.319658234503102,-58.69309029495385,4.963392178595066,1000,14.922068399999944,0.18480456394854633
169,221.97404905923975,-56.18684977770766,3.5751919910355654,678,10.135656200000085,0.18295651830906087
170,163.08560321542205,-54.056328214877155,4.108097147379427,774,11.605220099999997,0.18112695312597027
171,295.1335377557375,-50.5704394597978,3.7792743382048726,406,6.15915659999996,0.17931568359471056
172,231.695282682457,-48.4559822376833,3.9248431942999584,271,4.091670699999895,0.17752252675876345
173,99.8002484634494,-46.904023418014695,4.307782439857721,1000,15.053591200000028,0.17574730149117582
174,93.03642030743103,-45.87781358286176,4.128008308827877,1000,15.057164000000057,0.17398982847626407
175,247.15546331245017,-42.32754975078478,4.482721977445727,906,13.740614999999934,0.17224993019150142
176,74.7010057094417,-40.08656153801985,4.090351549685002,1000,15.228551100000004,0.1705274308895864
177,37.811787617303956,-39.567400960526264,4.021912784963846,1000,15.245983799999976,0.16882215658069055
178,96.20436828367039,-37.25623340640853,4.372773842483759,1000,16.194759599999998,0.16713393501488363
179,55.48603185617193,-36.42985859986422,3.7098105259537695,1000,18.562931599999956,0.16546259566473479
180,39.237096382294084,-35.521607262913804,3.3750672613382338,1000,18.60679929999992,0.16380796970808745
181,124.23107517208808,-33.86999974978012,3.5777519057393072,1000,18.696829999999864,0.16216989001100657
182,76.84571091459145,-32.97352865887431,3.66758558139205,1000,18.75097299999993,0.1605481911108965
183,-42.28241019411202,-32.91881207568577,3.267029312503247,131,2.4809483999999884,0.15894270919978754
184,201.8238586589382,-30.5036313396756,4.800336396472054,644,12.121359299999995,0.15735328210778965
185,250.20003690370578,-28.234148239460996,3.635269828309718,485,9.13824509999995,0.15577974928671176
186,159.23324674858475,-25.356165179023982,3.6668282509068963,817,15.34872489999998,0.15422195179384465
187,188.66666746677652,-22.910750779317297,4.364746246260829,758,13.862047900000107,0.1526797322759062
188,188.12227020367607,-20.676891611049065,3.1508842004278965,779,13.732871700000032,0.15115293495314713
189,37.748884553304066,-19.41849931714623,4.65286085636101,176,3.2186421000001246,0.14964140560361566
190,219.8497128376252,-17.222929213375675,4.453119263273154,609,10.764723699999877,0.1481449915475795
191,32.64544512155704,-16.05038319343141,3.9513811042606832,1000,17.786274100000128,0.1466635416321037
192,-97.24346885126663,-14.58946798769653,4.106949032085841,122,2.187070100000028,0.14519690621578268
193,68.37768422870728,-12.941905743164476,3.441376996517181,1000,17.818070099999886,0.14374493715362485
194,216.89359843554075,-10.155894802360818,3.7337511419491083,864,15.46828359999995,0.1423074877820886
195,223.30256363577172,-7.570479898904543,3.956852237177345,530,9.510569399999895,0.1408844129042677
196,227.20278154105605,-2.8773675639800445,3.7854478896233235,419,7.502946000000065,0.13947556877522502
197,253.23122284223373,3.7441438801752933,3.6053884547772856,779,13.920029299999896,0.13808081308747278
198,249.79735707592323,7.00563688058204,3.670567341775134,690,12.383613100000048,0.13670000495659804
199,204.7650813298987,9.04171811424851,3.45347008864719,564,10.11907229999997,0.13533300490703207
200,203.4896989518526,11.584465122704502,3.7263938364476266,598,10.735238299999992,0.13397967485796175
201,220.23712727451948,14.061092271388404,3.5314304215169092,684,12.2751303,0.13263987810938213
202,259.22476951895044,18.08735781044241,4.9648348699388265,318,5.682101399999965,0.1313134793282883
203,157.66009008727463,21.23114091762339,4.034511339761196,801,14.365059400000064,0.13000034453500542
204,234.1844297523437,23.844119099999045,3.4809949280785735,549,9.898406999999906,0.12870034108965536
205,-216.32459872650992,22.842567735975944,4.085538783993746,193,3.477360699999963,0.12741333767875881
206,86.70251357362183,24.045550004628307,3.1677524980306626,1000,18.016031699999985,0.12613920430197123
207,73.67720732299549,26.97111048733437,4.12370359647274,1000,18.136943299999984,0.12487781225895152
208,154.78221240050553,30.305800961772626,4.316270441333896,807,14.573759199999813,0.123629034136362
209,190.71901363342857,32.558823176714625,3.960415124750764,837,15.11027510000008,0.12239274379499838
210,255.0557091160728,36.14526969637985,4.300860501451199,716,12.920732400000134,0.1211688163570484
211,227.2068988847333,40.12370445280508,3.6085190917873793,467,8.580631999999923,0.11995712819347792
212,175.55247034108038,41.55949108225966,3.544169441000369,884,16.517299099999946,0.11875755691154315
213,224.72115692639963,43.90878654386249,3.61398955108484,818,14.818724100000054,0.11756998134242772
214,107.69658568831525,45.64285440984906,3.344802918390925,993,17.940752700000075,0.11639428152900344
215,-34.357311694561766,45.46601647429608,4.116494724065065,1000,18.089197299999796,0.11523033871371341
216,71.41186735322417,47.19631856756229,3.2363280341923235,1000,18.115562499999896,0.11407803532657627
217,157.8775036890168,50.3581991323919,3.487153081179838,813,14.972594000000072,0.11293725497331052
218,227.57269060425637,54.811133078779086,3.7314339728476194,454,8.248356599999852,0.1118078824235774
219,198.98686630394997,56.93693512778578,3.280559326291084,500,9.121338100000003,0.11068980359934164
220,41.303424144941545,59.78258409738842,2.9415875332203902,173,3.1671976000000086,0.10958290556334822
221,212.0502445565329,62.26244259539472,3.235317704177672,558,10.078730799999903,0.10848707650771475
222,227.98540851666175,66.07830188078461,3.215524321936426,420,7.657532399999809,0.1074022057426376
223,234.65383258487194,74.29115203050998,3.267034865551525,675,12.258318599999939,0.10632818368521123
224,225.9473967263809,78.04166166011304,3.1131674014923103,627,11.336601299999984,0.10526490184835911
225,210.81609340367038,80.65551501698958,3.6368954303618013,479,8.745330300000205,0.10421225282987552
226,62.8877823488383,82.19393266848616,3.5004193854141743,188,3.430885999999873,0.10317013030157676
227,249.81282753909667,84.78677592481992,3.558843684653642,691,12.666313000000173,0.10213842899856099
228,231.64840097263848,87.03318251891113,3.628150473429462,381,6.973329899999953,0.10111704470857538
229,36.03611176325856,87.54253908782692,3.247887879639864,1000,18.291957799999864,0.10010587426148963
230,225.86968693412504,90.07926811365078,4.193048232863116,430,7.865331900000001,0.09910481551887473
231,214.9152017280764,92.39982042654876,3.4505252319465542,493,8.978399099999933,0.09811376736368599
232,247.72742162499873,97.24930449404175,4.61995840850657,452,8.241870300000073,0.09713262969004913
233,243.22722188611948,99.45808815032771,4.2287087692746095,560,10.265406200000143,0.09616130339314863
234,248.37375138912222,102.42520135720291,3.403760312060561,433,7.944914400000016,0.09519969035921715
235,289.6973505387272,105.91739239484282,3.4225406743688125,584,10.705110800000057,0.09424769345562498
236,246.88962205369577,108.15756440946012,3.3930769980772135,437,8.019180400000096,0.09330521652106873
237,189.99577849120914,110.23067356321994,3.7848887946286824,658,12.011914400000023,0.09237216435585804
238,2.879885150697687,111.32405229298647,3.8510515446960927,1000,18.321974100000034,0.09144844271229946
239,201.72834766128864,113.16774503575223,3.3860886960953205,555,10.187530500000094,0.09053395828517646
240,232.55958346096398,115.701197834779,3.4324739512943085,525,9.67459870000016,0.08962861870232469
241,226.43769185483802,117.91100908568998,2.7672685485661166,443,8.165313200000128,0.08873233251530144
242,-141.02833117519668,117.13623553502792,3.948761829635599,273,5.0391875000000255,0.08784500919014843
243,218.79327351463462,120.8805466270866,3.5199985688795215,460,8.464975100000174,0.08696655909824694
244,248.5365139272686,123.52912152194386,2.753231053367073,324,6.175882900000033,0.08609689350726446
245,243.40552236155975,125.8866659564398,3.274328478629399,589,10.862023300000146,0.08523592457219181
246,198.25183384382143,130.53681128191775,3.6438250324032344,610,11.249603799999932,0.0843835653264699
247,283.84010193071197,133.97061012497977,3.9302631277032845,287,5.306185499999856,0.0835397296732052
248,189.055227812863,135.9687450537199,3.6912497950451715,560,10.500414899999896,0.08270433237647315
249,172.84241148484088,138.66341663932707,3.6664819583492143,839,15.17044749999991,0.08187728905270841
250,-144.7255641521768,139.50912979429498,3.902853570495333,350,6.327926800000114,0.08105851616218133
251,206.91644447331146,140.3654306895131,3.5859064723214797,310,5.633670799999891,0.08024793100055952
252,215.03575808739225,142.6453498142732,3.911387706325391,559,10.158457400000088,0.07944545169055392
253,253.30633311386723,144.82885266319784,3.6505567489260415,299,5.4347009999999045,0.07865099717364837
254,159.9875180088594,146.39386106358256,3.616140909706424,733,13.313242199999877,0.07786448720191189
255,220.2604016231827,148.4856078268441,2.973816858860772,647,11.772381400000086,0.07708584232989277
256,167.3953084771656,150.58661967678847,3.6062674977436813,689,12.461647999999968,0.07631498390659384
257,232.65637602220934,152.18460277472127,3.6521771781313745,401,7.427433899999869,0.07555183406752791
258,155.89713103075798,151.949151580861,3.408344301887702,934,18.608408499999996,0.07479631572685264
259,-95.16014518361236,151.27993416763005,4.039238804823731,146,2.8924004999998942,0.07404835256958411
260,184.13696826398888,152.7504898936715,3.4142856542641917,960,18.934924799999862,0.07330786904388827
261,222.22276504857209,154.14209592970954,3.351960969881879,576,11.48008720000007,0.07257479035344938
262,246.32571657291442,156.39515775029838,5.034157104939494,549,10.907324199999948,0.07184904244991488
263,261.44315354419797,158.51379591990673,3.8874623656970018,342,6.870466599999872,0.07113055202541574
264,234.55267412838663,160.49756006352965,2.845034266824295,413,8.300213699999858,0.07041924650516158
265,233.69878352284354,161.00527936009163,3.8744588106730733,426,8.316411199999948,0.06971505404010997
266,290.01185393734966,161.57436528619314,3.0598448124196795,360,7.209998700000142,0.06901790349970886
267,232.63141577664896,164.27861283832758,3.7308940937761794,388,7.105240899999899,0.06832772446471178
268,-68.52166154446275,163.4001996405379,3.2763592142786755,149,3.0807803000002423,0.06764444722006466
269,125.88691855037288,162.43932833544923,3.4520942019108607,784,15.476106699999946,0.066968002747864
270,268.969442371396,163.49816672700896,4.436457339732312,449,8.86455019999994,0.06629832272038537
271,63.48866536063349,161.18171800305797,3.606762905597687,1000,19.80887380000013,0.06563533949318151
272,218.71619257919517,161.0519271020253,4.018257251246741,816,15.269030799999655,0.06497898609824969
273,282.0701448312233,162.87462606570304,3.795003346270985,270,5.047829599999659,0.0643291962372672
274,241.35700871237364,164.3578319497525,2.917925997496243,403,7.562111899999763,0.06368590427489453
275,244.41737617616593,164.33045107838964,3.5711245752492196,590,11.119843599999967,0.06304904523214558
276,226.21375415273758,165.84557856282262,3.472490663211848,674,12.63583510000035,0.06241855477982412
277,244.66370429018372,167.9140977295514,3.195219039584933,359,7.540418200000204,0.06179436923202588
278,231.04007863322886,169.26245483304697,3.1255399503427395,425,8.086571100000128,0.06117642553970562
279,225.848169605444,170.96607621053968,3.838857585440611,467,8.88371240000015,0.06056466128430856
280,242.98298925240687,173.00353513924082,3.800343987466516,370,6.985946100000092,0.05995901467146548
281,238.9150755816924,174.15037514333687,3.48216545574531,409,8.50764769999978,0.05935942452475082
282,268.8846694370225,176.0707647285612,3.7520158074319068,406,7.735712700000022,0.058765830279503314
283,37.041586577099054,176.8640046962733,3.658977287501097,1000,20.52586710000014,0.05817817197670828
284,223.07004338435507,177.0764665435275,3.7328547781333326,960,19.77365880000025,0.057596390256941195
285,248.0731077499581,177.05519725199,3.8694007216100386,401,7.657560499999818,0.05702042635437178
286,210.57281826032124,177.56859296710735,3.3477294426701523,642,12.16637159999982,0.05645022209082806
287,245.07482567268283,178.1326745491664,3.8706716779739625,403,7.667402000000038,0.05588571986991978
288,213.23996733388347,178.3838515204685,4.172485655146325,477,9.103266600000097,0.055326862671220584
289,-0.30351685639958426,178.00332750637145,3.56753022313118,1000,20.73391380000021,0.05477359404450838
290,248.16971576313634,178.2865275356266,2.749992096003448,418,7.937424100000044,0.054225858104063294
291,275.35115582312136,180.7135846426422,3.8685958176994553,416,7.893926199999896,0.05368359952302266
292,263.33480885363576,184.31936741969128,4.39829380846605,410,7.86692660000017,0.053146763527792434
293,249.34728384081643,186.12906341581234,3.3630947903816746,322,6.116013800000019,0.052615295892514506
294,173.95476060377683,185.6996750374947,3.39396338309595,494,9.398690800000168,0.052089142933589364
295,214.68776690163602,185.6135270701533,2.9139952122127237,402,7.7284607000001415,0.05156825150425347
296,3.2724916302114906,183.3742241710449,4.113629723206162,1000,18.867093600000317,0.051052568989210935
297,229.39576670942694,183.1358696097168,3.1145254650749035,644,12.38553630000024,0.05054204329931883
298,231.85240883377412,182.95642012729527,2.865881376721526,465,8.864449499999864,0.05003662286632564
